# txn_name, cc, ab, benchmark, duration, clients, tps, attempts, commits, start_cnt, total_cnt, 50.0, 90.0, 99.0, 99.9, avg, max, min, zipf, experiment_id
# git sha: 55f0a07ed9993f59eb3123d5bdca6e4fd146d69c
PAYMENT, OCC, multi_paxos, tpca, 597.0462826699998, 1, 652.7902631887266, 389746, 389746, 389745, 389746, 1.4345703125, 1.79541015625, 2.434326171875, 4.0029296875, 1.4971673706856465, 67.455078125, 1.066162109375, 1, 1
PAYMENT, OCC, multi_paxos, tpca, 597.0462826699998, 1, 652.7902631887266, 389746, 389746, 389745, 389746, 1.4345703125, 1.79541015625, 2.434326171875, 4.0029296875, 1.4971673706856465, 67.455078125, 1.066162109375, 1, 1
