# txn_name, cc, ab, benchmark, duration, clients, tps, attempts, commits, start_cnt, total_cnt, 50.0, 90.0, 99.0, 99.9, avg, max, min, zipf, experiment_id
# git sha: 55f0a07ed9993f59eb3123d5bdca6e4fd146d69c
PAYMENT, OCC, multi_paxos, tpca, 597.1124148439999, 1, 726.3188458630622, 433694, 433694, 433694, 433694, 1.333740234375, 1.592529296875, 2.056640625, 2.406494140625, 1.363641900741873, 132.963623046875, 0.89501953125, 1, 1
PAYMENT, OCC, multi_paxos, tpca, 597.1124148439999, 1, 726.3188458630622, 433694, 433694, 433694, 433694, 1.333740234375, 1.592529296875, 2.056640625, 2.406494140625, 1.363641900741873, 132.963623046875, 0.89501953125, 1, 1
