# txn_name, cc, ab, benchmark, duration, clients, tps, attempts, commits, start_cnt, total_cnt, 50.0, 90.0, 99.0, 99.9, avg, max, min, zipf, experiment_id
# git sha: cf2200d78fe28ac3b5c58434b4751ff7e24986a5
PAYMENT, OCC, multi_paxos, tpca, 596.9042974390001, 1, 659.8360938090749, 393859, 393859, 393859, 393859, 1.4345703125, 1.772705078125, 2.313232421875, 4.662353515625, 1.4917460314671809, 106.59814453125, 1.01904296875, 1, 1
PAYMENT, OCC, multi_paxos, tpca, 596.9042974390001, 1, 659.8360938090749, 393859, 393859, 393859, 393859, 1.4345703125, 1.772705078125, 2.313232421875, 4.662353515625, 1.4917460314671809, 106.59814453125, 1.01904296875, 1, 1
