# txn_name, cc, ab, benchmark, duration, clients, tps, attempts, commits, start_cnt, total_cnt, 50.0, 90.0, 99.0, 99.9, avg, max, min, zipf, experiment_id
# git sha: de8c66df0b7a41d1adeb2bcf78d67498325b1496
PAYMENT, 2PL, fpga_raft, tpca, 45.141394135999995, 1, 819.9569532231517, 37014, 37014, 37014, 37014, 0.988525390625, 1.468017578125, 5.43505859375, 9.80078125, 1.215524521772375, 37.20166015625, 0.760009765625, 1, 1
PAYMENT, 2PL, fpga_raft, tpca, 45.141394135999995, 1, 819.9569532231517, 37014, 37014, 37014, 37014, 0.988525390625, 1.468017578125, 5.43505859375, 9.80078125, 1.215524521772375, 37.20166015625, 0.760009765625, 1, 1
