# txn_name, cc, ab, benchmark, duration, clients, tps, attempts, commits, start_cnt, total_cnt, 50.0, 90.0, 99.0, 99.9, avg, max, min, zipf, experiment_id
# git sha: 0c828a52ebdc04b072a55469f1436a38cd224bc8
PAYMENT, 2PL, fpga_raft, tpca, 60.13343064799999, 1, 148.51971530244037, 8931, 8931, 8931, 8931, 6.655517578125, 8.223388671875, 9.618896484375, 11.097412109375, 6.753373283351412, 12.4033203125, 3.63916015625, 1, 1
PAYMENT, 2PL, fpga_raft, tpca, 60.13343064799999, 1, 148.51971530244037, 8931, 8931, 8931, 8931, 6.655517578125, 8.223388671875, 9.618896484375, 11.097412109375, 6.753373283351412, 12.4033203125, 3.63916015625, 1, 1
