# txn_name, cc, ab, benchmark, duration, clients, tps, attempts, commits, start_cnt, total_cnt, 50.0, 90.0, 99.0, 99.9, avg, max, min, zipf, experiment_id
# git sha: 55f0a07ed9993f59eb3123d5bdca6e4fd146d69c
PAYMENT, OCC, multi_paxos, tpca, 597.1069429180001, 1, 749.3699500684726, 447454, 447454, 447454, 447454, 1.283203125, 1.5185546875, 1.852783203125, 2.303955078125, 1.3081751136516555, 210.828125, 0.875244140625, 1, 1
PAYMENT, OCC, multi_paxos, tpca, 597.1069429180001, 1, 749.3699500684726, 447454, 447454, 447454, 447454, 1.283203125, 1.5185546875, 1.852783203125, 2.303955078125, 1.3081751136516555, 210.828125, 0.875244140625, 1, 1
