# txn_name, cc, ab, benchmark, duration, clients, tps, attempts, commits, start_cnt, total_cnt, 50.0, 90.0, 99.0, 99.9, avg, max, min, zipf, experiment_id
# git sha: 55f0a07ed9993f59eb3123d5bdca6e4fd146d69c
PAYMENT, OCC, multi_paxos, tpca, 596.872396883, 1, 637.9923112354031, 380800, 380800, 380800, 380800, 1.4892578125, 1.8212890625, 2.5595703125, 3.918212890625, 1.5571054060155027, 67.62548828125, 1.169921875, 1, 1
PAYMENT, OCC, multi_paxos, tpca, 596.872396883, 1, 637.9923112354031, 380800, 380800, 380800, 380800, 1.4892578125, 1.8212890625, 2.5595703125, 3.918212890625, 1.5571054060155027, 67.62548828125, 1.169921875, 1, 1
