# txn_name, cc, ab, benchmark, duration, clients, tps, attempts, commits, start_cnt, total_cnt, 50.0, 90.0, 99.0, 99.9, avg, max, min, zipf, experiment_id
# git sha: 55f0a07ed9993f59eb3123d5bdca6e4fd146d69c
PAYMENT, OCC, multi_paxos, tpca, 597.163943818, 1, 710.878485539274, 424511, 424511, 424511, 424511, 1.312744140625, 1.61083984375, 2.22216796875, 4.082275390625, 1.3663200970916114, 133.967529296875, 0.994873046875, 1, 1
PAYMENT, OCC, multi_paxos, tpca, 597.163943818, 1, 710.878485539274, 424511, 424511, 424511, 424511, 1.312744140625, 1.61083984375, 2.22216796875, 4.082275390625, 1.3663200970916114, 133.967529296875, 0.994873046875, 1, 1
