# txn_name, cc, ab, benchmark, duration, clients, tps, attempts, commits, start_cnt, total_cnt, 50.0, 90.0, 99.0, 99.9, avg, max, min, zipf, experiment_id
# git sha: 1576d1f5c857823cb5dd72350f942c364f25982f
PAYMENT, 2PL, fpga_raft, tpca, 25.057990159, 1, 147.93684475403023, 3707, 3707, 3706, 3707, 6.63623046875, 8.139892578125, 9.834228515625, 12.21435546875, 6.7362736500552325, 32.057861328125, 3.853515625, 1, 1
PAYMENT, 2PL, fpga_raft, tpca, 25.057990159, 1, 147.93684475403023, 3707, 3707, 3706, 3707, 6.63623046875, 8.139892578125, 9.834228515625, 12.21435546875, 6.7362736500552325, 32.057861328125, 3.853515625, 1, 1
