# txn_name, cc, ab, benchmark, duration, clients, tps, attempts, commits, start_cnt, total_cnt, 50.0, 90.0, 99.0, 99.9, avg, max, min, zipf, experiment_id
# git sha: 55f0a07ed9993f59eb3123d5bdca6e4fd146d69c
PAYMENT, OCC, multi_paxos, tpca, 597.1687246549998, 1, 769.2901202510317, 459396, 459396, 459396, 459396, 1.2158203125, 1.5673828125, 2.265625, 4.349609375, 1.286955996692073, 214.87060546875, 0.919677734375, 1, 1
PAYMENT, OCC, multi_paxos, tpca, 597.1687246549998, 1, 769.2901202510317, 459396, 459396, 459396, 459396, 1.2158203125, 1.5673828125, 2.265625, 4.349609375, 1.286955996692073, 214.87060546875, 0.919677734375, 1, 1
